Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Labor force, total",SL.TLF.TOTL.IN,East Asia & Pacific (excluding high income),EAP,1124665858,1128058486,1133332584,1136038204,1118445298
"Labor force, total",SL.TLF.TOTL.IN,East Asia & Pacific (IDA & IBRD),TEA,1108474456,1111727747,1116860945,1119470845,1102074002
"Labor force, total",SL.TLF.TOTL.IN,Euro area,EMU,163874582,164509205,165292410,165994006,163468480
"Labor force, total",SL.TLF.TOTL.IN,Europe & Central Asia,ECS,434546100,436273211,437855135,438364281,431660616
"Labor force, total",SL.TLF.TOTL.IN,Europe & Central Asia (excluding high income),ECA,181718197,182192276,182608709,182092860,178126089
"Labor force, total",SL.TLF.TOTL.IN,Europe & Central Asia (IDA & IBRD),TEC,210876531,211566573,211848608,211213458,207035097
"Labor force, total",SL.TLF.TOTL.IN,European Union,EUU,214556973,215672904,216427263,217163270,214214154
"Labor force, total",SL.TLF.TOTL.IN,Fragile and conflict affected situations,FCS,256752721,263025333,270636049,277458055,274861281
"Labor force, total",SL.TLF.TOTL.IN,Heavily indebted poor countries (HIPC),HPC,289164218,298207802,308022190,317805080,318930773
"Labor force, total",SL.TLF.TOTL.IN,High income,HIC,613121281,618366262,623331298,628587432,622167371
"Labor force, total",SL.TLF.TOTL.IN,IBRD only,IBD,2168611486,2182958321,2196684204,2213427258,2144080748
"Labor force, total",SL.TLF.TOTL.IN,IDA & IBRD total,IBT,2762571551,2795138259,2826300638,2860336268,2784545633
"Labor force, total",SL.TLF.TOTL.IN,IDA blend,IDB,183178648,188588311,194115801,200122072,197336452
"Labor force, total",SL.TLF.TOTL.IN,IDA only,IDX,410781416,423591628,435500633,446786938,443128433
"Labor force, total",SL.TLF.TOTL.IN,IDA total,IDA,593960065,612179939,629616434,646909010,640464885
"Labor force, total",SL.TLF.TOTL.IN,Late-demographic dividend,LTE,1237145773,1240588242,1242529398,1242751181,1216084736
"Labor force, total",SL.TLF.TOTL.IN,Latin America & Caribbean,LCN,299013414,304274133,309372468,314694247,292096868
"Labor force, total",SL.TLF.TOTL.IN,Latin America & Caribbean (excluding high income),LAC,284118291,289168907,294030849,299157569,277500673
"Labor force, total",SL.TLF.TOTL.IN,Latin America & Caribbean (IDA & IBRD),TLA,292343566,297627543,302768557,308100538,285879369
"Labor force, total",SL.TLF.TOTL.IN,Least developed countries: UN classification,LDC,385797484,398591594,410134528,421024469,418151045
"Labor force, total",SL.TLF.TOTL.IN,Low & middle income,LMY,2741928943,2774217924,2805402893,2839509877,2764300081
"Labor force, total",SL.TLF.TOTL.IN,Low income,LIC,238096329,245069382,252374924,259949025,260333700
"Labor force, total",SL.TLF.TOTL.IN,Lower middle income,LMC,1062756149,1077858351,1092897359,1112765353,1077364869
"Labor force, total",SL.TLF.TOTL.IN,Middle East & North Africa,MEA,146078037,147957465,149566684,152425660,149088209
"Labor force, total",SL.TLF.TOTL.IN,Middle East & North Africa (excluding high income),MNA,114114606,115373859,116465495,118579062,115213742
"Labor force, total",SL.TLF.TOTL.IN,Middle East & North Africa (IDA & IBRD),TMN,112964048,114183880,115251483,117303093,113948606
"Labor force, total",SL.TLF.TOTL.IN,Middle income,MIC,2503832614,2529148542,2553027969,2579560852,2503966380
"Labor force, total",SL.TLF.TOTL.IN,North America,NAC,182441319,184423518,185824977,188026950,185899068
"Labor force, total",SL.TLF.TOTL.IN,OECD members,OED,657454559,664189209,670991669,677687946,665249256
"Labor force, total",SL.TLF.TOTL.IN,Other small states,OSS,13398772,13725237,14061510,14393810,14418351
"Labor force, total",SL.TLF.TOTL.IN,Pacific island small states,PSS,868890,881733,896147,912173,917255
"Labor force, total",SL.TLF.TOTL.IN,Post-demographic dividend,PST,554082443,558078598,562012222,566104738,559586032
"Labor force, total",SL.TLF.TOTL.IN,Pre-demographic dividend,PRE,310009154,320188658,331374564,342860673,344295566
"Labor force, total",SL.TLF.TOTL.IN,Small states,SST,17594507,17981260,18345473,18736548,18631008
"Labor force, total",SL.TLF.TOTL.IN,South Asia,SAS,648184817,657691454,664258515,675447767,647141741
"Labor force, total",SL.TLF.TOTL.IN,South Asia (IDA & IBRD),TSA,648184817,657691454,664258515,675447767,647141741
"Labor force, total",SL.TLF.TOTL.IN,Sub-Saharan Africa,SSF,389728134,402341062,415312530,428800565,428466819
"Labor force, total",SL.TLF.TOTL.IN,Sub-Saharan Africa (excluding high income),SSA,389127174,401732942,414706742,428194415,427872537
"Labor force, total",SL.TLF.TOTL.IN,Sub-Saharan Africa (IDA & IBRD),TSS,389728134,402341062,415312530,428800565,428466819
"Labor force, total",SL.TLF.TOTL.IN,Upper middle income,UMC,1441076465,1451290191,1460130609,1466795499,1426601512
"Labor force, total",SL.TLF.TOTL.IN,World,WLD,3355050224,3392584186,3428734191,3468097309,3386467452
"Labor force, total",SL.TLF.TOTL.IN,Afghanistan,AFG,9567304,9948739,10319282,10701549,10657679
"Labor force, total",SL.TLF.TOTL.IN,Albania,ALB,1328845,1344945,1400072,1422089,1408795
"Labor force, total",SL.TLF.TOTL.IN,Algeria,DZA,12178730,12464049,12589369,12716547,12231856
"Labor force, total",SL.TLF.TOTL.IN,American Samoa,ASM,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Andorra,AND,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Angola,AGO,11848868,12269158,12705650,13155274,13292780
"Labor force, total",SL.TLF.TOTL.IN,Antigua and Barbuda,ATG,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Argentina,ARG,19696125,20034606,20551682,20877041,19180360
"Labor force, total",SL.TLF.TOTL.IN,Armenia,ARM,1304793,1298429,1245626,1240430,1175581
"Labor force, total",SL.TLF.TOTL.IN,Aruba,ABW,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Australia,AUS,12742051,12988277,13253656,13500080,13434177
"Labor force, total",SL.TLF.TOTL.IN,Austria,AUT,4537417,4566592,4601213,4622075,4569336
"Labor force, total",SL.TLF.TOTL.IN,Azerbaijan,AZE,4969576,5033710,5091128,5103475,4883106
"Labor force, total",SL.TLF.TOTL.IN,"Bahamas, The",BHS,219167,222770,226110,229477,220959
"Labor force, total",SL.TLF.TOTL.IN,Bahrain,BHR,817934,869477,927124,981666,1009696
"Labor force, total",SL.TLF.TOTL.IN,Bangladesh,BGD,63702950,67456048,68835576,70160176,67225427
"Labor force, total",SL.TLF.TOTL.IN,Barbados,BRB,154881,155141,155331,155470,147344
"Labor force, total",SL.TLF.TOTL.IN,Belarus,BLR,5106110,5097254,5087556,5005260,4941665
"Labor force, total",SL.TLF.TOTL.IN,Belgium,BEL,5005317,5037594,5089752,5143310,5100371
"Labor force, total",SL.TLF.TOTL.IN,Belize,BLZ,164049,168353,173734,178992,173007
"Labor force, total",SL.TLF.TOTL.IN,Benin,BEN,4398454,4536728,4679156,4826125,4925193
"Labor force, total",SL.TLF.TOTL.IN,Bermuda,BMU,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Bhutan,BTN,357655,366411,374904,383196,378682
"Labor force, total",SL.TLF.TOTL.IN,Bolivia,BOL,5079092,5292226,5631099,5758759,5430790
"Labor force, total",SL.TLF.TOTL.IN,Bosnia and Herzegovina,BIH,1347154,1329017,1319663,1336173,1297874
"Labor force, total",SL.TLF.TOTL.IN,Botswana,BWA,998937,1023272,1049426,1076490,1086647
"Labor force, total",SL.TLF.TOTL.IN,Brazil,BRA,102513776,104268846,105542232,107461086,99843099
"Labor force, total",SL.TLF.TOTL.IN,British Virgin Islands,VGB,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Brunei Darussalam,BRN,209840,212574,219839,217000,216689
"Labor force, total",SL.TLF.TOTL.IN,Bulgaria,BGR,3264392,3357463,3327434,3377388,3236488
"Labor force, total",SL.TLF.TOTL.IN,Burkina Faso,BFA,6784066,7005191,7234205,7472710,7602386
"Labor force, total",SL.TLF.TOTL.IN,Burundi,BDI,4503070,4660955,4822373,4987392,5134437
"Labor force, total",SL.TLF.TOTL.IN,Cabo Verde,CPV,224651,228840,233493,237727,228160
"Labor force, total",SL.TLF.TOTL.IN,Cambodia,KHM,8909179,9049870,9185185,9319219,9163338
"Labor force, total",SL.TLF.TOTL.IN,Cameroon,CMR,10391573,10703273,11023211,11351498,11484246
"Labor force, total",SL.TLF.TOTL.IN,Canada,CAN,19888519,20166001,20349923,20743970,20407102
"Labor force, total",SL.TLF.TOTL.IN,Cayman Islands,CYM,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Central African Republic,CAF,1815145,1841910,1874454,1910935,1922808
"Labor force, total",SL.TLF.TOTL.IN,Chad,TCD,5408189,5597044,5789121,5986313,5983551
"Labor force, total",SL.TLF.TOTL.IN,Channel Islands,CHI,83373,84217,85070,85880,85529
"Labor force, total",SL.TLF.TOTL.IN,Chile,CHL,9000801,9208791,9391885,9514562,8859868
"Labor force, total",SL.TLF.TOTL.IN,China,CHN,786996416,787183184,785986127,783981163,771255814
"Labor force, total",SL.TLF.TOTL.IN,Colombia,COL,25430737,25865153,26235986,26413531,24802308
"Labor force, total",SL.TLF.TOTL.IN,Comoros,COM,216517,222594,228821,235263,234737
"Labor force, total",SL.TLF.TOTL.IN,"Congo, Dem. Rep.",COD,26995845,27896291,28829039,29801894,29798149
"Labor force, total",SL.TLF.TOTL.IN,"Congo, Rep.",COG,2013012,2068040,2124150,2182727,2149740
"Labor force, total",SL.TLF.TOTL.IN,Costa Rica,CRI,2273163,2336894,2445740,2568230,2444805
"Labor force, total",SL.TLF.TOTL.IN,Cote d'Ivoire,CIV,7616765,7603546,7822369,8047575,8148055
"Labor force, total",SL.TLF.TOTL.IN,Croatia,HRV,1828470,1821332,1794835,1788035,1773452
"Labor force, total",SL.TLF.TOTL.IN,Cuba,CUB,5107450,5105339,5103446,5092603,4790069
"Labor force, total",SL.TLF.TOTL.IN,Curacao,CUW,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Cyprus,CYP,603101,611103,625732,636734,639143
"Labor force, total",SL.TLF.TOTL.IN,Czech Republic,CZE,5388300,5419903,5452943,5441332,5372687
"Labor force, total",SL.TLF.TOTL.IN,Denmark,DNK,2933273,2960274,2982472,3023904,3025542
"Labor force, total",SL.TLF.TOTL.IN,Djibouti,DJI,391157,399069,406885,414573,412802
"Labor force, total",SL.TLF.TOTL.IN,Dominica,DMA,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Dominican Republic,DOM,4763946,4838903,5029437,5199104,4859386
"Labor force, total",SL.TLF.TOTL.IN,Ecuador,ECU,8042980,8305504,8364868,8519412,8019060
"Labor force, total",SL.TLF.TOTL.IN,"Egypt, Arab Rep.",EGY,29893554,29628638,29275345,29776956,29077030
"Labor force, total",SL.TLF.TOTL.IN,El Salvador,SLV,2729501,2743375,2757136,2790599,2496192
"Labor force, total",SL.TLF.TOTL.IN,Equatorial Guinea,GNQ,471728,489282,508610,529669,539296
"Labor force, total",SL.TLF.TOTL.IN,Eritrea,ERI,1551735,1571981,1589288,1612622,1545746
"Labor force, total",SL.TLF.TOTL.IN,Estonia,EST,695233,703706,705794,703864,695674
"Labor force, total",SL.TLF.TOTL.IN,Eswatini,SWZ,353016,360329,367331,374304,369244
"Labor force, total",SL.TLF.TOTL.IN,Ethiopia,ETH,48237030,49794802,51400821,53021350,52799403
"Labor force, total",SL.TLF.TOTL.IN,Faroe Islands,FRO,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Fiji,FJI,356403,357467,359386,362135,357050
"Labor force, total",SL.TLF.TOTL.IN,Finland,FIN,2688740,2709253,2742645,2748960,2764089
"Labor force, total",SL.TLF.TOTL.IN,France,FRA,30220666,30263286,30376991,30298621,29951090
"Labor force, total",SL.TLF.TOTL.IN,French Polynesia,PYF,116833,117080,117146,117304,115605
"Labor force, total",SL.TLF.TOTL.IN,Gabon,GAB,659783,681868,702664,721992,726999
"Labor force, total",SL.TLF.TOTL.IN,"Gambia, The",GMB,706595,729641,753288,777594,774759
"Labor force, total",SL.TLF.TOTL.IN,Georgia,GEO,2060003,2002172,1922142,1892372,1890552
"Labor force, total",SL.TLF.TOTL.IN,Germany,DEU,43058646,43288288,43562287,43871267,43356611
"Labor force, total",SL.TLF.TOTL.IN,Ghana,GHA,12007122,12304197,12611143,12919339,12934123
"Labor force, total",SL.TLF.TOTL.IN,Gibraltar,GIB,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Greece,GRC,4822179,4812802,4804069,4820627,4725227
"Labor force, total",SL.TLF.TOTL.IN,Greenland,GRL,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Grenada,GRD,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Guam,GUM,78691,79524,80463,81292,80638
"Labor force, total",SL.TLF.TOTL.IN,Guatemala,GTM,6307693,6499051,6690059,6879134,6433528
"Labor force, total",SL.TLF.TOTL.IN,Guinea,GIN,4029342,4153775,4290415,4433672,4456584
"Labor force, total",SL.TLF.TOTL.IN,Guinea-Bissau,GNB,737382,757877,779107,800830,792670
"Labor force, total",SL.TLF.TOTL.IN,Guyana,GUY,301108,303981,306672,309036,291611
"Labor force, total",SL.TLF.TOTL.IN,Haiti,HTI,4826157,4935063,5044199,5152876,4972660
"Labor force, total",SL.TLF.TOTL.IN,Honduras,HND,4109457,4273419,4499901,4627393,4122938
"Labor force, total",SL.TLF.TOTL.IN,"Hong Kong SAR, China",HKG,3951392,3961426,3961533,3940634,3847646
"Labor force, total",SL.TLF.TOTL.IN,Hungary,HUN,4685874,4714433,4732212,4750636,4728480
"Labor force, total",SL.TLF.TOTL.IN,Iceland,ISL,208267,210572,212896,215408,214154
"Labor force, total",SL.TLF.TOTL.IN,India,IND,481184542,484532665,487622021,494732705,471689092
"Labor force, total",SL.TLF.TOTL.IN,Indonesia,IDN,125957742,129202366,132584070,135802884,134615733
"Labor force, total",SL.TLF.TOTL.IN,"Iran, Islamic Rep.",IRN,26558441,27421069,27769381,28212249,26813681
"Labor force, total",SL.TLF.TOTL.IN,Iraq,IRQ,9814443,9803742,10163568,10469142,10356910
"Labor force, total",SL.TLF.TOTL.IN,Ireland,IRL,2321777,2344215,2385518,2429600,2425124
"Labor force, total",SL.TLF.TOTL.IN,Isle of Man,IMN,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Israel,ISR,3956081,4025082,4102566,4159779,4127508
"Labor force, total",SL.TLF.TOTL.IN,Italy,ITA,25812533,25985393,26032169,26034548,25340789
"Labor force, total",SL.TLF.TOTL.IN,Jamaica,JAM,1445339,1477032,1473383,1502858,1457340
"Labor force, total",SL.TLF.TOTL.IN,Japan,JPN,66854063,67285070,68355058,68838956,68644444
"Labor force, total",SL.TLF.TOTL.IN,Jordan,JOR,2426282,2509467,2582605,2649637,2595844
"Labor force, total",SL.TLF.TOTL.IN,Kazakhstan,KAZ,9071275,9004270,9034737,9060001,8768143
"Labor force, total",SL.TLF.TOTL.IN,Kenya,KEN,21750139,22401921,23056079,23733383,23738797
"Labor force, total",SL.TLF.TOTL.IN,Kiribati,KIR,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,"Korea, Dem. People's Rep.",PRK,16191402,16330739,16471639,16567358,16371296
"Labor force, total",SL.TLF.TOTL.IN,"Korea, Rep.",KOR,27823200,28136437,28303251,28541663,28319613
"Labor force, total",SL.TLF.TOTL.IN,Kosovo,XKX,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Kuwait,KWT,2265873,2336843,2386268,2428522,2386036
"Labor force, total",SL.TLF.TOTL.IN,Kyrgyz Republic,KGZ,2548381,2530554,2526202,2565016,2430666
"Labor force, total",SL.TLF.TOTL.IN,Lao PDR,LAO,3577629,3649338,3719774,3793015,3828608
"Labor force, total",SL.TLF.TOTL.IN,Latvia,LVA,1006975,1003671,1000161,983777,978769
"Labor force, total",SL.TLF.TOTL.IN,Lebanon,LBN,2295445,2345842,2384032,2423714,2317665
"Labor force, total",SL.TLF.TOTL.IN,Lesotho,LSO,938315,950589,962687,974541,967758
"Labor force, total",SL.TLF.TOTL.IN,Liberia,LBR,2049004,2106231,2165330,2226993,2193838
"Labor force, total",SL.TLF.TOTL.IN,Libya,LBY,2296533,2337205,2380698,2422944,2389203
"Labor force, total",SL.TLF.TOTL.IN,Liechtenstein,LIE,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Lithuania,LTU,1482426,1469058,1472733,1469927,1443438
"Labor force, total",SL.TLF.TOTL.IN,Luxembourg,LUX,283578,293663,302757,313151,317841
"Labor force, total",SL.TLF.TOTL.IN,"Macao SAR, China",MAC,377736,380038,383792,384359,394426
"Labor force, total",SL.TLF.TOTL.IN,Madagascar,MDG,12619481,13009260,13408268,13818213,13851030
"Labor force, total",SL.TLF.TOTL.IN,Malawi,MWI,7333124,7562290,7798372,8040476,8204922
"Labor force, total",SL.TLF.TOTL.IN,Malaysia,MYS,14858346,15155178,15523398,15780711,15904357
"Labor force, total",SL.TLF.TOTL.IN,Maldives,MDV,254835,270804,285620,297754,293992
"Labor force, total",SL.TLF.TOTL.IN,Mali,MLI,6587690,6729913,6949203,7179725,7384689
"Labor force, total",SL.TLF.TOTL.IN,Malta,MLT,215527,223541,236718,249860,251058
"Labor force, total",SL.TLF.TOTL.IN,Marshall Islands,MHL,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Mauritania,MRT,1123926,1157887,1196746,1234266,1249908
"Labor force, total",SL.TLF.TOTL.IN,Mauritius,MUS,600960,608121,605789,606150,594282
"Labor force, total",SL.TLF.TOTL.IN,Mexico,MEX,54395102,55135551,56255845,57839044,53978620
"Labor force, total",SL.TLF.TOTL.IN,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Moldova,MDA,1009773,982034,880485,929853,883353
"Labor force, total",SL.TLF.TOTL.IN,Monaco,MCO,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Mongolia,MNG,1278749,1306762,1334949,1405186,1422492
"Labor force, total",SL.TLF.TOTL.IN,Montenegro,MNE,271031,271388,277006,282668,272085
"Labor force, total",SL.TLF.TOTL.IN,Morocco,MAR,11780455,11742473,11914887,12084530,11523316
"Labor force, total",SL.TLF.TOTL.IN,Mozambique,MOZ,11990203,12372018,12771938,13188547,13309807
"Labor force, total",SL.TLF.TOTL.IN,Myanmar,MMR,24612933,24285893,24691853,24188087,22951393
"Labor force, total",SL.TLF.TOTL.IN,Namibia,NAM,897022,904570,911467,934582,942938
"Labor force, total",SL.TLF.TOTL.IN,Nauru,NRU,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Nepal,NPL,15148975,15593131,16089569,16612856,16016973
"Labor force, total",SL.TLF.TOTL.IN,Netherlands,NLD,9051471,9110883,9228664,9374012,9348278
"Labor force, total",SL.TLF.TOTL.IN,New Caledonia,NCL,134845,136931,139007,141062,141001
"Labor force, total",SL.TLF.TOTL.IN,New Zealand,NZL,2620843,2708657,2756619,2787494,2775638
"Labor force, total",SL.TLF.TOTL.IN,Nicaragua,NIC,2894847,2953743,3007343,3060595,3028028
"Labor force, total",SL.TLF.TOTL.IN,Niger,NER,7502914,7799099,8108934,8435886,8749112
"Labor force, total",SL.TLF.TOTL.IN,Nigeria,NGA,55285984,57856178,60517072,63226718,62242745
"Labor force, total",SL.TLF.TOTL.IN,North Macedonia,MKD,952052,957087,959882,966409,897288
"Labor force, total",SL.TLF.TOTL.IN,Northern Mariana Islands,MNP,..,..,..,..,..
"Labor force, total",SL.TLF.TOTL.IN,Norway,NOR,2769635,2763116,2799958,2829759,2842995
